Date,Open,High,Low,Close,Volume
2002-07-01,1.2524591361117587,1.2524591361117587,1.2002734983933343,1.2054917812347412,64627
2002-07-02,1.2107107939571535,1.2524593627652567,1.205491999388708,1.242022156715393,67809
2002-07-03,1.200273871421814,1.2420223179540002,1.1846178687710518,1.200273871421814,350504
2002-07-04,1.2054917812347412,1.236803138326665,1.2002734983933343,1.2054917812347412,71611
2002-07-05,1.2628961932476408,1.2628961932476408,1.1950545587824886,1.2263660430908203,109523
2002-07-08,1.2211479454624294,1.236803436235855,1.205492071601954,1.21592915058136,48232
2002-07-09,1.299426726141805,1.299426726141805,1.2159290777428962,1.242022156715393,59013
2002-07-10,1.2576773997035011,1.268114476009178,1.2211476326336324,1.2263660430908203,88510
2002-07-11,1.2315850257873535,1.2524593093003245,1.2107107422743824,1.2315850257873535,40498
2002-07-12,1.2107108905932145,1.2315851766634018,1.189836604523027,1.1950548887252808,42771
2002-07-15,1.2211474975975576,1.2211474975975576,1.1689613556660812,1.1898361444473269,48601
2002-07-16,1.2107105748587583,1.2107105748587583,1.1689615028231477,1.2054917812347412,31944
2002-07-17,1.1741806016259215,1.1950548876778126,1.1533064432697162,1.179399013519287,37204
2002-07-18,1.1689616863171106,1.4194538593292236,1.1689616863171106,1.4194538593292236,248765
2002-07-19,1.4612026725714795,1.706476092338562,1.3672684430770523,1.706476092338562,1821085
2002-07-22,1.706475883458915,1.8786893400613316,1.5707925849711155,1.6699455976486206,1296691
2002-07-23,1.6021035144593363,1.7273495727480308,1.3568308296276173,1.4507648944854736,905236
2002-07-24,1.4351097164171152,1.4351097164171152,1.3307383978604208,1.3516126871109009,91665
2002-07-25,1.4090169648921087,1.5029510631572736,1.341175309896148,1.3568313121795654,116754
2002-07-26,1.3568313447773843,1.388142711618027,1.210710951810693,1.2524595260620115,146409
2002-07-29,1.2524594420900903,1.409016904275273,1.2263663614649818,1.2681148052215576,59624
2002-07-30,1.2733334485192522,1.2733334485192522,1.2315850097331869,1.2368032932281494,38281
2002-07-31,1.1898364939604271,1.2524593463519165,1.1898364939604271,1.247240424156189,102683
2002-08-01,1.2315850257873535,1.262896387208975,1.226366231441688,1.2315850257873535,49776
2002-08-02,1.2628964411194443,1.2628964411194443,1.2263662837927598,1.242022156715393,12767
2002-08-05,1.2420221404388314,1.2628964245693275,1.2315850622214202,1.247240424156189,16646
2002-08-06,1.2524590061525926,1.3307377099990845,1.2524590061525926,1.3307377099990845,25031
2002-08-07,1.304645113240276,1.346393557658695,1.304645113240276,1.3150821924209597,60024
2002-08-08,1.3046451800283134,1.3046451800283134,1.2315852389363524,1.2524595260620115,26828
2002-08-09,1.268114890243102,1.268114890243102,1.242022318651336,1.2524595260620115,69020
2002-08-12,1.242022235379184,1.2733336001205366,1.242022235379184,1.2681148052215576,9447
2002-08-13,1.252459813300016,1.2785529016587167,1.252459813300016,1.2628968954086304,14548
2002-08-14,1.2524593903926675,1.2785524699407396,1.2420221841125747,1.257677674293518,13254
2002-08-15,1.257677674293518,1.257677674293518,1.257677674293518,1.257677674293518,0
2002-08-16,1.4298914008888466,1.4298914008888466,1.2315853380042476,1.2733337879180908,18304
2002-08-19,1.2785525227151993,1.2785525227151993,1.242022235379184,1.2681148052215576,16287
2002-08-20,1.252459813300016,1.2628968954086304,1.252459813300016,1.2628968954086304,20613
2002-08-21,1.2524593903926675,1.2681147528779326,1.2420221841125747,1.257677674293518,29306
2002-08-22,1.278552608436547,1.278552608436547,1.2524595260620115,1.2524595260620115,19269
2002-08-23,1.2524594627335892,1.2785525437887737,1.1741806026550934,1.1950548887252808,147949
2002-08-26,1.1793989112156094,1.1793989112156094,1.0802459014502717,1.1219948530197144,516193
2002-08-27,1.1950546880623305,1.1950546880623305,1.1272131739538005,1.1376502513885498,303981
2002-08-28,1.1689617052471672,1.1689617052471672,1.1167760584919812,1.1219948530197144,151926
2002-08-29,1.168961954619434,1.168961954619434,1.085464927538021,1.1063392162322998,172175
2002-08-30,1.127212726094264,1.1376497993821986,1.0959012508392334,1.0959012508392334,94688
2002-09-02,1.1741804602062216,1.195054743743989,1.1219948152096384,1.1480873823165894,115512
2002-09-03,1.1115576693599416,1.195054670712737,1.1115576693599416,1.1741803884506226,86288
2002-09-04,1.2002736657915245,1.2159290272817564,1.1428690987474055,1.1480873823165894,93446
2002-09-05,1.184617435412574,1.1898362287493738,1.1428688764572144,1.1428688764572144,34145
2002-09-06,1.2107109859760294,1.2107109859760294,1.148087612049099,1.1637436151504517,32318
2002-09-09,1.1793990145530329,1.2054920956082174,1.1585247284828455,1.1950548887252808,45676
2002-09-10,1.1950548887252808,1.1950548887252808,1.1950548887252808,1.1950548887252808,0
2002-09-11,1.189836294232258,1.2107105748587583,1.189836294232258,1.2054917812347412,33576
2002-09-12,1.211098511769197,1.2447400113307687,1.199884587116297,1.2167056798934937,40750
2002-09-13,1.211098733907187,1.3120237998976896,1.211098733907187,1.306416630744934,200666
2002-09-16,1.26716800382227,1.2895962696864298,1.227919739047693,1.272775173187256,90998
2002-09-17,1.2671680543886783,1.2895963211478394,1.2335264088422373,1.2391337156295776,24098
2002-09-18,1.244740473972238,1.2839891562459402,1.2335265451513775,1.2559542655944824,26684
2002-09-19,1.2391336555833083,1.2783823316179668,1.233526349067688,1.233526349067688,54877
2002-09-20,1.2671681696093855,1.3120240212133474,1.2671681696093855,1.289596438407898,86472
2002-09-23,1.2615613884669885,1.3456656456697864,1.2615613884669885,1.3288445472717283,197772
2002-09-24,1.289596675944391,1.3849146064176436,1.289596675944391,1.356879711151123,69097
2002-09-25,1.3176309194173337,1.3568796050840326,1.3176309194173337,1.3456658124923706,60614
2002-09-26,1.345665242830255,1.345665242830255,1.3344513177871704,1.3344513177871704,24631
2002-09-27,1.295202679452896,1.356879062854735,1.295202679452896,1.3400579690933228,18812
2002-09-30,1.2895962208753835,1.3456654428283272,1.2895962208753835,1.306416630744934,113757
2002-10-01,1.295203059712035,1.3456656698187466,1.289596438407898,1.289596438407898,17745
2002-10-02,1.289596438407898,1.289596438407898,1.289596438407898,1.289596438407898,0
2002-10-03,1.3456652747442714,1.418555446256574,1.3400579690933228,1.3400579690933228,33283
2002-10-04,1.2503472690513724,1.317630410194397,1.2503472690513724,1.317630410194397,4110
2002-10-07,1.3344513177871704,1.345665242830255,1.3288441494677743,1.3344513177871704,25550
2002-10-08,1.317630410194397,1.3400579867101643,1.317630410194397,1.317630410194397,10986
2002-10-09,1.3176306468575056,1.3176306468575056,1.3008100986480713,1.3008100986480713,6671
2002-10-10,1.3008102298106226,1.3064168511147598,1.289596438407898,1.289596438407898,9750
2002-10-11,1.2952026487356587,1.3344513177871704,1.2952026487356587,1.3344513177871704,13342
2002-10-14,1.289596308376049,1.3008100986480713,1.289596308376049,1.3008100986480713,7184
2002-10-15,1.3008100986480713,1.3008100986480713,1.3008100986480713,1.3008100986480713,0
2002-10-16,1.2895959935069965,1.3008097810410488,1.2895959935069965,1.295202612876892,17960
2002-10-17,1.2839888334274294,1.3064165482317922,1.2839888334274294,1.2839888334274292,12315
2002-10-18,1.2783823425522418,1.2895962696864298,1.26716800382227,1.272775173187256,30969
2002-10-21,1.2895959935069965,1.3120235685751014,1.2895959935069965,1.295202612876892,8420
2002-10-22,1.2895961394246171,1.3008099282275083,1.2839888334274294,1.2839888334274292,11915
2002-10-23,1.3400583568572988,1.3400583568572988,1.2559542356992974,1.2671681642532349,26468
2002-10-24,1.317630761575306,1.317630761575306,1.2503476024894569,1.261561393737793,27356
2002-10-25,1.2447398983991145,1.2895958673381909,1.2447398983991145,1.2783819437026978,11802
2002-10-28,1.2503474454229877,1.2503474454229877,1.233526349067688,1.233526349067688,4618
2002-10-29,1.2503473298201753,1.2895961394246171,1.239133541017284,1.2839888334274292,11874
2002-10-30,1.283989113433076,1.283989113433076,1.2559542237164034,1.261561393737793,10478
2002-10-31,1.2615614358028355,1.2615614358028355,1.2559542655944824,1.2559542655944824,21552
2002-11-01,1.2615614057741842,1.289596432956946,1.2503476144188588,1.2671681642532349,13342
2002-11-04,1.2447404496053236,1.295203059712035,1.2335265210039863,1.289596438407898,24118
2002-11-05,1.2559538763366935,1.2839887582993,1.2503472566604614,1.2503472566604614,9750
2002-11-06,1.2503472566604614,1.2503472566604614,1.2503472566604614,1.2503472566604614,0
2002-11-07,1.244740473972238,1.2727753646236954,1.244740473972238,1.2559542655944824,54995
2002-11-08,1.2615610856793966,1.2615610856793966,1.244740128517151,1.2447401285171509,28536
2002-11-11,1.2447400881899382,1.2671678016820216,1.2279195431683778,1.2503472566604614,126134
2002-11-12,1.2503474454229877,1.2559540659456403,1.2279197285450354,1.233526349067688,70061
2002-11-13,1.23352616284461,1.2671678016820216,1.23352616284461,1.2503472566604614,36177
2002-11-14,1.2783825098065609,1.289596438407898,1.2559542410080482,1.289596438407898,14496
2002-11-15,1.272775173187256,1.272775173187256,1.272775173187256,1.272775173187256,2781
2002-11-18,1.2727749006102218,1.3344512808417717,1.2727749006102218,1.295202612876892,71970
2002-11-19,1.295202612876892,1.295202612876892,1.295202612876892,1.295202612876892,0
2002-11-20,1.2671681468691207,1.3344517172696913,1.2671681468691207,1.3288445472717283,92599
2002-11-21,1.3344512617084603,1.4297692775726318,1.3176303062514292,1.4297692775726318,102524
2002-11-22,1.4578041025518862,1.5082661438260514,1.4017343446114647,1.4129481315612793,113506
2002-11-25,1.4297690761760216,1.4297690761760216,1.3905202771038925,1.3961275815963743,25924
2002-11-26,1.3064163323466926,1.4297692235816757,1.3064163323466926,1.4129481315612793,69045
2002-11-27,1.4297695750877375,1.4409833647944406,1.3905207623199105,1.4241622686386108,48262
2002-11-28,1.4578041495851917,1.4578041495851917,1.4185553452003197,1.4409830570220947,66782
2002-11-29,1.4578042864239693,1.5138735026421388,1.4241620981399057,1.480232000350952,89654
2002-12-02,1.5194807052612305,1.5363018058554083,1.4578048456008197,1.5194807052612305,50700
2002-12-03,1.5138734402402407,1.5363011532427526,1.4017344636319713,1.4746246337890625,52537
2002-12-04,1.446590006776151,1.4746248930558483,1.446590006776151,1.4521973133087158,22717
2002-12-05,1.4578044826426866,1.4578044826426866,1.4409833862365555,1.4521973133087158,24811
2002-12-06,1.457804432262366,1.457804432262366,1.4297695469515272,1.4353761672973633,36896
2002-12-09,1.4465898275375366,1.4802320161813889,1.4409832076926252,1.4465898275375366,30538
2002-12-10,1.4297694192084949,1.4690180904986816,1.4297694192084949,1.4465898275375366,32970
2002-12-11,1.4690182725162528,1.4690182725162528,1.4297695963629893,1.4521973133087158,48827
2002-12-12,1.4634114208364872,1.469018591387574,1.4465903207790978,1.457804799079895,48945
2002-12-13,1.7381508446625002,1.7381508446625002,1.177456922011142,1.4746246337890625,65700
2002-12-16,1.5419078645930235,1.5419078645930235,1.4690181016921997,1.4690181016921997,56262
2002-12-17,1.4634109330102556,1.474624721579832,1.4521971444406794,1.4690181016921997,50459
2002-12-18,1.535792022195822,1.5479327228448978,1.4629478183013676,1.4993702173233032,78667
2002-12-19,1.5054398615196825,1.517580559468869,1.4811586141586304,1.4811586141586304,27171
2002-12-20,1.4690184496924066,1.4690184496924066,1.4265260700040938,1.444737195968628,23092
2002-12-23,1.4447372453084462,1.4568779468536377,1.3779636096159409,1.4568779468536377,25658
2002-12-24,1.408314883238655,1.4750878984905378,1.402244312050234,1.4386661052703855,29517
2002-12-25,1.4386661052703855,1.4386661052703855,1.4386661052703855,1.4386661052703855,0
2002-12-26,1.4811583114664018,1.4811583114664018,1.444736522136708,1.4508064985275269,22912
2002-12-27,1.4568778166763072,1.4811589205223548,1.4325965642929075,1.4325965642929075,16713
2002-12-30,1.4750877409264196,1.4750877409264196,1.4325959752059072,1.4508064985275269,22373
2002-12-31,1.420455863832532,1.4508070951027394,1.3961747599864842,1.4325965642929075,25842
2003-01-01,1.40831538965164,1.4568778970991971,1.40831538965164,1.444737195968628,15610
2003-01-02,1.4568779468536377,1.469018499861464,1.4568779468536377,1.4568779468536377,13470
